Date,SPY,SPY_vol,AAPl,AAPl_vol,MSFT,MSFT_vol
2018-02-02,262.59,173174800,155.0,86593800,88.42,47867800
2018-02-05,251.6,294681800,151.12,72738500,84.77,51031500
2018-02-06,256.56,355026800,157.44,68243800,87.98,67998600
2018-02-07,255.17,167376100,154.07,51608600,86.32,41107600
2018-02-08,245.6,246449500,149.83,54390500,81.89,55628700
2018-02-09,249.29,283565300,151.66,70672600,84.95,63499100
2018-02-12,252.95,143736000,157.77,60819500,85.86,35720300
2018-02-13,253.58,81223600,159.35,32549200,86.54,26407700
2018-02-14,257.0,120735700,162.29,40644900,87.89,34960900
2018-02-15,260.28,111200300,167.74,51147200,89.68,27823900
2018-02-16,260.35,160420100,167.2,40176100,89.04,30596900
2018-02-20,258.72,86369700,166.63,33930500,89.74,30911700
2018-02-21,257.44,98883700,165.88,37471600,88.55,26922500
2018-02-22,257.77,110511300,167.26,30991900,88.78,24392800
2018-02-23,261.88,92766400,170.17,33812400,91.04,26329200
2018-02-26,264.92,86491400,173.54,38162200,92.35,30199800
2018-02-27,261.61,99099200,172.98,38928100,91.17,25869100
2018-02-28,258.96,121907800,172.71,37782100,90.76,31167300
2018-03-01,255.2,176855100,169.69,48802000,89.87,37135600
2018-03-02,256.51,139083200,170.86,38454000,90.06,32830400
2018-03-05,259.48,97307400,171.45,28401400,90.63,23901600
2018-03-06,260.14,79213200,171.31,23788500,90.32,22175800
2018-03-07,260.04,87063500,169.72,31703500,90.84,26716100
2018-03-08,261.3,66901200,171.57,23774100,91.4,25887800
2018-03-09,265.85,113625300,174.52,32185200,93.44,36937300
2018-03-12,265.51,71924800,176.2,32207100,93.66,26073700
2018-03-13,263.8,91968900,174.51,31693500,91.38,35387800
2018-03-14,262.44,105895100,173.02,29368400,90.83,32132000
2018-03-15,262.16,83433000,173.23,22743800,91.15,27611000
2018-03-16,262.44,100343700,172.62,39404700,91.56,49081300
2018-03-19,258.89,109208400,169.98,33446800,89.9,33344100
2018-03-20,259.33,59757300,169.92,19649400,90.14,23075200
2018-03-21,258.83,78709600,166.07,37054900,89.51,24457100
2018-03-22,252.36,148785900,163.73,41490800,86.9,38604700
2018-03-23,246.98,183534800,159.93,41028800,84.38,44068900
2018-03-26,253.74,141956100,167.53,37541200,90.77,56396800
2018-03-27,249.42,129941400,163.23,40922600,86.59,56569000
2018-03-28,248.69,146452300,161.43,41668500,86.52,52501100
2018-03-29,251.86,111601600,162.69,38398500,88.34,45867500
2018-04-02,246.43,186286300,161.62,37586800,85.68,48515400
2018-04-03,249.59,119956900,163.28,30278000,86.83,37213800
2018-04-04,252.26,123715300,166.4,34605500,89.36,35560000
2018-04-05,254.25,82652600,167.56,26933200,89.41,29771900
2018-04-06,248.58,179521200,163.27,35005300,87.33,38026000
2018-04-09,249.81,105442900,164.89,29017700,87.85,31533900
2018-04-10,253.78,103529000,167.99,28408600,89.9,26812000
2018-04-11,252.45,91140200,167.21,22431600,88.91,24872100
2018-04-12,254.53,68890500,168.85,22889300,90.57,26758900
2018-04-13,253.78,85079200,169.43,25124300,90.09,23346100
2018-04-16,255.87,63405300,170.48,21578400,91.14,20288100
2018-04-17,258.6,64682000,172.83,26605400,92.98,26771000
2018-04-18,258.79,57303900,172.44,20754500,93.34,21043300
2018-04-19,257.36,77655900,167.56,34808800,93.02,23552500
2018-04-20,255.18,99953100,160.69,65491100,91.95,31154400
2018-04-23,255.14,65558000,160.23,36515500,92.29,22331800
2018-04-24,251.7,112885500,157.99,33692000,90.13,34524800
2018-04-25,252.32,103840900,158.68,28382100,89.34,33729300
2018-04-26,254.89,67731900,159.24,27963000,91.23,42529000
2018-04-27,255.13,57053600,157.39,35655800,92.74,48272800
2018-04-30,253.17,82182300,160.24,42427400,90.51,41523600
2018-05-01,253.62,74203400,163.97,53569400,91.95,31408900
2018-05-02,251.91,86368900,171.21,66539400,90.51,27471000
2018-05-03,251.36,136311500,171.52,34068200,91.05,31142500
2018-05-04,254.61,91222100,178.25,56201300,92.1,22531300
2018-05-07,255.47,55304900,179.54,42451400,93.13,24242000
2018-05-08,255.47,67499200,180.4,28402800,92.73,23484600
2018-05-09,257.94,59666100,181.67,23211200,93.82,27327400
2018-05-10,260.35,72063900,184.27,27989300,94.76,22388100
2018-05-11,261.15,59871500,183.57,26212200,94.56,16778300
2018-05-14,261.27,54790600,183.14,20778800,94.88,19454100
2018-05-15,259.47,87036100,181.48,23695200,94.19,24594000
2018-05-16,260.56,53942600,183.17,19183100,94.44,17384700
2018-05-17,260.34,56536400,182.01,17294000,93.49,17246700
2018-05-18,259.69,64368000,181.35,18297700,93.67,17865800
2018-05-21,261.65,58025900,182.64,18400800,94.87,19422500
2018-05-22,260.92,52966400,182.18,15240700,94.78,15441200
2018-05-23,261.64,64694200,183.35,20058400,95.9,21251200
2018-05-24,261.1,76043800,183.14,23234000,95.56,26649300
2018-05-25,260.48,56374800,183.56,17461000,95.61,18363900
2018-05-29,257.48,115908600,182.9,22514100,95.27,28671000
2018-05-30,260.92,69678400,182.51,18690500,96.19,22158500
2018-05-31,259.32,93519900,181.9,27482800,96.08,34140900
2018-06-01,261.87,71258400,185.18,23442500,97.97,28655600
2018-06-04,263.11,45385200,186.73,26266200,98.83,27281600
2018-06-05,263.3,51135000,188.17,21566000,99.33,23514400
2018-06-06,265.5,62732200,188.82,20933600,99.63,21122900
2018-06-07,265.47,72969400,188.31,21347200,98.06,28232200
2018-06-08,266.26,72139700,186.6,26656800,98.79,22165100
2018-06-11,266.61,58892500,186.14,18308500,98.23,23490900
2018-06-12,266.96,72329000,187.16,16911100,98.48,18325200
2018-06-13,266.11,79070600,185.63,21638400,98.03,29492900
2018-06-14,266.78,77097600,185.72,21610100,98.59,25691800
2018-06-15,266.44,120041600,183.81,61719200,97.33,65738600
2018-06-18,265.89,52917600,183.72,18484900,98.04,23586000
2018-06-19,264.87,97531500,180.75,33578500,98.04,28653100
2018-06-20,265.32,53785500,181.54,20628700,99.02,26180800
2018-06-21,263.66,71061400,180.52,25711900,98.31,23198200
2018-06-22,264.14,54898500,180.0,27200400,97.6,38923100
2018-06-25,260.54,137854200,177.32,31663100,95.64,35433300
2018-06-26,261.12,68547400,179.52,24569200,96.31,26897200
2018-06-27,258.96,105110700,179.26,25285300,94.81,31298400
2018-06-28,260.44,76650500,180.56,17365200,95.87,26650700
2018-06-29,260.81,97592500,180.18,22737700,95.85,28053200
2018-07-02,261.37,63554800,182.2,17731300,97.22,19564500
2018-07-03,260.45,42187100,179.03,13954800,96.28,14670300
2018-07-05,262.57,56925900,180.47,16604200,96.97,18977400
2018-07-06,264.79,66493700,182.97,17485200,98.33,19234600
2018-07-09,267.18,50550400,185.51,19756600,99.0,18212000
2018-07-10,268.14,51966800,185.28,15939100,99.27,19293100
2018-07-11,266.18,77054700,182.88,18831500,99.13,19644600
2018-07-12,268.59,60124700,185.95,18041100,101.28,24335900
2018-07-13,268.8,48216000,186.24,12513900,102.48,24635200
2018-07-16,268.56,48201000,185.83,15043100,101.98,21786900
2018-07-17,269.65,52315500,186.36,15534500,102.99,25901700
2018-07-18,270.21,44593500,185.33,16393400,102.18,29493900
2018-07-19,269.2,61412100,186.77,20286800,101.48,40171600
2018-07-20,268.89,82337700,186.35,20676200,103.3,56004000
2018-07-23,269.39,47047600,186.51,15989400,104.95,29707000
2018-07-24,270.74,68026900,187.86,18697900,104.65,26316600
2018-07-25,273.05,78882900,189.64,16709900,107.73,30702100
2018-07-26,272.41,57919500,189.04,19076000,106.56,31372100
2018-07-27,270.56,76768700,185.9,24024000,104.67,37005300
2018-07-30,269.15,63742500,184.86,21029500,102.43,34668300
2018-07-31,270.47,68570500,185.23,39373000,103.12,27655200
2018-08-01,270.02,53853300,196.14,67935700,103.31,23628700
2018-08-02,271.49,63426400,201.87,62404000,104.56,26104300
2018-08-03,272.66,53935400,202.46,33447400,105.02,18659600
2018-08-06,273.66,39400900,203.51,25425400,105.11,20265900
2018-08-07,274.56,43196600,201.6,25587400,105.84,16080200
2018-08-08,274.44,42114600,201.73,22525500,106.43,15487500
2018-08-09,274.07,35717000,203.32,23492600,106.61,13677200
2018-08-10,272.23,77076000,202.72,24611200,105.95,18183700
2018-08-13,271.21,65732900,204.02,25890900,105.19,18472500
2018-08-14,272.94,43842000,204.88,20748000,106.5,16788300
2018-08-15,270.91,102925400,205.36,28807600,105.05,29982800
2018-08-16,273.1,69967900,208.37,28500400,105.04,21384300
2018-08-17,274.06,65618500,212.53,35427000,104.98,18061500
2018-08-20,274.65,39807500,210.46,30287700,104.28,17914200
2018-08-21,275.29,67272000,210.05,26159800,103.42,22881900
2018-08-22,275.13,44993300,210.06,19018100,104.47,18000600
2018-08-23,274.76,49204900,210.49,18883200,104.96,18167700
2018-08-24,276.42,57487400,211.15,18476400,105.78,17234000
2018-08-27,278.6,57072400,212.88,20525100,106.95,19662300
2018-08-28,278.73,46943500,214.6,22776800,107.59,19151500
2018-08-29,280.23,61485500,217.81,27254800,109.31,20818000
2018-08-30,279.1,61229500,219.81,48793800,109.24,22798700
2018-08-31,279.11,66140800,222.35,43340100,109.61,23222700
2018-09-04,278.63,57594400,223.06,27390100,109.01,22634600
2018-09-05,277.88,72452400,221.61,33333000,105.86,32872400
2018-09-06,277.04,65909900,217.92,34290000,106.11,23477600
2018-09-07,276.5,73524800,216.17,37619800,105.59,22498600
2018-09-10,276.98,50210900,213.27,39516500,106.73,20727900
2018-09-11,277.9,50530500,218.66,35749000,108.55,24301800
2018-09-12,277.96,59810800,215.94,49278700,109.01,18891100
2018-09-13,279.61,51034200,221.16,41706400,110.18,26055600
2018-09-14,279.66,55079900,218.65,31999300,110.63,19122300
2018-09-17,278.17,68244000,212.83,37195100,109.43,20736500
2018-09-18,279.68,61930400,213.18,31571700,110.47,22170900
2018-09-19,279.98,49080600,213.3,27123800,109.0,21728400
2018-09-20,282.25,100360600,214.93,26608800,110.82,23714500
2018-09-21,281.99,105479700,212.61,96246700,111.49,71229700
2018-09-24,281.06,53409600,215.67,27693400,111.9,27334500
2018-09-25,280.8,44370000,217.04,24554400,111.68,22668000
2018-09-26,279.96,79739700,215.31,23984700,111.22,19352000
2018-09-27,280.74,59249500,219.73,30181200,111.64,19091300
2018-09-28,280.77,70091400,220.5,22929400,111.6,21647800
2018-10-01,281.74,62078900,221.99,23600800,112.81,18883100
2018-10-02,281.58,47258200,223.96,24788200,112.36,20787200
2018-10-03,281.73,64694600,226.69,28654800,112.38,16648000
2018-10-04,279.53,111545900,222.7,32042000,110.06,34821700
2018-10-05,277.97,105951700,219.09,33580500,109.42,29068900
2018-10-08,277.97,87742200,218.58,29663900,108.17,29640600
2018-10-09,277.56,74339000,221.61,26891000,109.54,26198600
2018-10-10,268.77,214731000,211.34,41990600,103.59,61376300
2018-10-11,262.85,274840500,209.48,53124400,103.35,63904300
2018-10-12,266.5,183186500,216.96,40337900,106.92,47742100
2018-10-15,265.01,102263700,212.32,30791000,105.0,32068100
2018-10-16,270.8,118255800,217.0,29184000,108.31,31610200
2018-10-17,270.85,110626000,216.06,22885400,108.03,26548200
2018-10-18,266.94,134557500,211.01,32581300,105.87,32506200
2018-10-19,266.79,139901600,214.22,33078700,106.03,32785500
2018-10-22,265.59,82415800,215.53,28792100,106.98,26545600
2018-10-23,264.24,146352700,217.56,38767800,105.48,43770400
2018-10-24,256.24,177806700,210.1,40925500,99.84,63897800
2018-10-25,260.83,138061500,214.7,29855800,105.68,61646800
2018-10-26,256.25,201574600,211.28,47258400,104.37,55523100
2018-10-29,254.83,160749100,207.32,45935500,101.34,55162000
2018-10-30,258.6,157116000,208.35,36660000,101.22,65350900
2018-10-31,261.36,128296300,213.78,38358900,104.23,51062400
2018-11-01,264.15,99495000,217.07,58323200,103.36,33384200
2018-11-02,262.58,122634100,202.67,91328700,103.59,37680200
2018-11-05,264.03,65622500,196.91,66163700,104.91,27922100
2018-11-06,265.7,60085900,199.04,31882900,105.11,24340200
2018-11-07,271.39,102752100,205.08,33424400,109.25,37901700
2018-11-08,270.9,65584900,204.36,25362600,109.05,25644100
2018-11-09,268.25,98812600,200.42,34365800,106.92,32039200
2018-11-12,263.24,99673600,190.33,51135500,104.28,33621800
2018-11-13,262.75,98176600,188.43,46882900,104.35,35374600
2018-11-14,260.95,125335900,183.1,60801000,102.87,39495100
2018-11-15,263.67,135101400,187.62,46478800,105.14,38505200
2018-11-16,264.36,126668000,189.7,36928300,106.13,33502100
2018-11-19,259.89,103061700,182.18,41925300,102.53,44773900
2018-11-20,255.08,136021300,173.48,67825200,99.68,64052500
2018-11-21,255.95,75563700,173.28,31124200,101.05,28130600
2018-11-23,254.24,42807900,168.88,23624000,101.01,13823100
2018-11-26,258.34,79981400,171.16,44998500,104.34,32336200
2018-11-27,259.21,75502400,170.79,41387400,105.0,29124500
2018-11-28,265.18,127629600,177.36,46062500,108.9,46788500
2018-11-29,264.6,82346400,176.0,41770000,107.99,28123200
2018-11-30,266.21,98204200,175.05,39531500,108.67,33665600
2018-12-03,269.74,103176300,181.16,40802500,109.85,34732800
2018-12-04,261.0,177986000,173.19,41344300,106.35,45197000
2018-12-06,260.6,204185400,171.26,43098400,107.01,49107400
2018-12-07,254.55,161018900,165.16,42281600,102.73,45044900
2018-12-10,255.03,151445900,166.24,62026000,105.44,40801500
2018-12-11,255.09,121504400,165.29,47281700,106.42,42381900
2018-12-12,256.37,97976700,165.75,35627700,106.9,36183000
2018-12-13,256.28,96662700,167.57,31898600,107.26,31333400
2018-12-14,251.55,116961100,162.21,40703700,103.91,47043100
2018-12-17,246.62,165492300,160.7,44287900,100.83,56957300
2018-12-18,246.35,134515100,162.78,33841500,101.89,49319200
2018-12-19,242.66,214992800,157.71,49047300,101.62,68198200
2018-12-20,238.71,252053400,153.73,64773000,99.48,70334200
2018-12-21,233.82,255345600,147.75,95744600,96.27,111242100
2018-12-24,227.64,147311600,143.92,37169200,92.25,43935200
2018-12-26,239.14,218485400,154.06,58582500,98.55,51634800
2018-12-27,240.98,186267300,153.06,53117100,99.16,49498500
2018-12-28,240.67,153100200,153.14,42291400,98.38,38196300
2018-12-31,242.77,144299400,154.62,35003500,99.54,33173800
2019-01-02,243.03,126925200,154.79,37039700,99.1,35329300
2019-01-03,237.23,144140700,139.38,91312200,95.45,42579100
2019-01-04,245.17,142628800,145.33,58607100,99.89,44060600
2019-01-07,247.11,103139100,145.0,54777800,100.02,35656100
2019-01-08,249.43,102512600,147.77,41025300,100.75,31514400
2019-01-09,250.59,95006600,150.28,45099100,102.19,32280800
2019-01-10,251.48,96823900,150.76,35780700,101.53,30067600
2019-01-11,251.57,73858100,149.28,27023200,100.75,28314200
2019-01-14,250.04,70908200,147.03,32439200,100.01,28437100
2019-01-15,252.91,85208300,150.04,28710900,102.91,31587600
2019-01-16,253.52,77636700,151.87,30569700,103.27,29853900
2019-01-17,255.44,96118400,152.78,29821200,104.0,28393000
2019-01-18,258.84,127900300,153.72,33751000,105.56,37427600
2019-01-22,255.34,115531200,150.27,30394000,103.57,32371300
2019-01-23,255.88,86030300,150.87,23130600,104.58,25874300
2019-01-24,256.01,59204100,149.68,25441500,104.08,23164800
2019-01-25,258.18,96883400,154.64,33535500,105.03,31225600
2019-01-28,256.22,85613700,153.21,26192100,102.98,29476700
2019-01-29,255.88,66136300,151.62,41587200,100.88,31490500
2019-01-30,259.93,92473700,161.98,61109800,104.25,49471900
2019-01-31,262.21,104012100,163.15,40739600,102.34,55636400
2019-02-01,262.34,85782500,163.22,32668100,100.73,35535700
2019-02-04,264.18,60744800,167.86,31495500,103.63,31315100
2019-02-05,265.29,79552800,170.73,36101600,105.08,27325400
2019-02-06,264.94,58347800,170.79,28239600,103.91,20609800
2019-02-07,262.42,95482000,167.56,31741700,103.17,29760700
2019-02-08,262.74,75788900,167.75,23820000,103.56,21461100
2019-02-11,262.88,68021400,166.79,20993400,103.15,18914100
2019-02-12,266.26,72270200,168.23,22283500,104.75,25056600
2019-02-13,267.13,65277200,167.53,22490200,104.68,18394900
2019-02-14,266.53,83234400,168.14,21835700,104.76,21784700
2019-02-15,269.44,97088700,167.76,24626800,106.06,26606900
2019-02-19,269.9,59120800,168.27,18972800,106.01,18038500
2019-02-20,270.45,76610800,169.35,26114400,105.46,21607700
2019-02-21,269.49,64214700,168.39,17249700,107.68,29063200
2019-02-22,271.16,78114600,170.27,18913200,109.22,27763200
2019-02-25,271.53,69030700,171.51,21873400,109.83,23750600
2019-02-26,271.33,56844100,171.61,17070200,110.58,21536700
2019-02-27,271.22,56921600,172.14,27835400,110.4,21487100
2019-02-28,270.71,69268300,170.45,28215400,110.26,29083900
